Date,USD_PKR,USD_IRR,PKR_IRR,PKR_USD,IRR_USD,Year,Month,Quarter,DayOfWeek,WeekOfYear,PKR_DailyChange%,IRR_DailyChange%,PKR_MA30,PKR_MA90,IRR_MA30,IRR_MA90,PKR_Volatility30,IRR_Volatility30,PKR_CumChange%,IRR_CumChange%,Decade,PKR_Drawdown%,IRR_Drawdown%
2010-03-08,84.5,9710.400390625,114.91598095414201,0.011834319526627219,0.00010298236527563371,2010,3,1,0,10,-0.1182015081852339,-0.03499571877999541,84.55403289794921,83.94197777642144,9712.409993489584,9728.15666232639,0.5041770307221569,0.12918207299280487,40.470454184568574,17.016745829547396,2010s,52.916270158082234,18.981052320216975
2010-03-09,84.6500015258789,9704.599609375,114.64382084397415,0.01181334887152109,0.00010304392146523626,2010,3,1,1,10,0.1775165986732663,-0.05973781735715278,84.5911994934082,83.95419998168946,9711.4533203125,9727.199989149305,0.5041450569790298,0.12849233347170996,40.7198125569779,16.946842579646457,2010s,53.18772191968488,18.9099756364923
2010-03-10,84.19999694824219,9701.7998046875,115.22327976628318,0.011876484991023228,0.0001030736585099233,2010,3,1,2,10,-0.5316061069404077,-0.02885028543367918,84.61723276774089,83.96142213609484,9710.7033203125,9726.798871527777,0.5140968316089453,0.12760225995858257,39.971737439749916,16.91310308175656,2010s,52.37336663487695,18.87566976911206
2010-03-11,84.30000305175781,9702.0,115.08896380517622,0.011862395774600723,0.00010307153164296021,2010,3,1,3,10,0.11877209874140426,0.002063486327585906,84.64279963175456,83.96975546942816,9709.983333333334,9726.468869357639,0.5139820472270227,0.12761457582309157,40.13798480995191,16.915515567653813,2010s,52.55434368035212,18.878122752304577
2010-03-12,84.30000305175781,9711.2001953125,115.19810016317672,0.011862395774600723,0.00010297388375153569,2010,3,1,4,10,0.0,0.09482782222738351,84.66129964192709,83.97864439222548,9709.409993489584,9726.193315972223,0.5122870455364736,0.12857728772465019,40.13798480995191,17.02638400491253,2010s,52.55434368035212,18.99085228721537
2010-03-15,83.05000305175781,9707.5,116.88741292339463,0.012040938750800374,0.00010301313417460727,2010,3,1,0,11,-1.4827994718250914,-0.038102348196733526,84.59963302612304,83.9736444261339,9708.919986979166,9725.785536024305,0.5175374619053902,0.12826396890567157,38.06001951136362,16.981794204596927,2010s,50.29226867801363,18.945513978354636
2010-03-16,84.30000305175781,9704.2001953125,115.11506339275452,0.011862395774600723,0.00010304816263817788,2010,3,1,1,11,1.5051173438500376,-0.03399232230234528,84.5846331278483,83.98586671617296,9708.519986979167,9725.382204861111,0.5916063599408371,0.12794047111655063,40.13798480995191,16.942029376075837,2010s,52.55434368035212,18.905081635878936
2010-03-17,84.0,9707.099609375,115.56070963541667,0.011904761904761904,0.00010301738317738206,2010,3,1,2,11,-0.35587549335391877,0.029877929186783447,84.5596331278483,83.99475563897028,9707.949967447918,9725.103309461805,0.5948324795639028,0.12707476623294556,39.63926806513325,16.976969232802418,2010s,52.011440157146836,18.9406080119696
2010-03-18,84.25,9708.2001953125,115.23086285237389,0.011869436201780416,0.00010300570444384112,2010,3,1,3,11,0.29761904761904656,0.011337948324308122,84.54296646118163,84.00864452785916,9707.613313802083,9724.802202690973,0.5977886101808257,0.12668173522052142,40.05486112485091,16.990232021125372,2010s,52.46385515761454,18.954093436642616
2010-03-19,83.94999694824219,9709.7001953125,115.66051874068364,0.011911852726052288,0.00010298979163978355,2010,3,1,4,11,-0.35608670831788203,0.015450855666565566,84.51463292439779,84.01586668226454,9707.389973958334,9724.496647135416,0.600741500592591,0.12668895744151765,39.55614438003225,17.00830801301895,2010s,51.92095163440925,18.972472861928996
2010-03-22,83.9000015258789,9701.2998046875,115.62931618892927,0.011918950915531874,0.00010307897087324498,2010,3,1,0,12,-0.05955381081681477,-0.08651544801615563,84.48963292439778,84.02086673312716,9707.07998046875,9724.12109375,0.6001461912926697,0.12720202017657822,39.473033377824926,16.907077751125364,2010s,51.830476918281775,18.8695432940166
2010-03-23,83.94999694824219,9707.400390625,115.63312380594746,0.011911852726052288,0.00010301419121083726,2010,3,1,1,12,0.059589298514928224,0.06288421201612326,84.45796610514323,84.02808888753255,9707.143326822918,9723.928873697916,0.5973043063181639,0.12740134282329782,39.55614438003225,16.980593845760243,2010s,51.92095163440925,18.944293469644215
2010-03-24,83.9000015258789,9714.7001953125,115.7890347870376,0.011918950915531874,0.00010293678444987073,2010,3,1,2,12,-0.05955381081681477,0.07519834758797916,84.43129959106446,84.034755537245,9707.5966796875,9723.577766927083,0.596137381261265,0.12779841129882474,39.473033377824926,17.068561319330872,2010s,51.830476918281775,19.033737612883595
2010-03-25,83.5,9716.599609375,116.36646238772455,0.011976047904191617,0.00010291666222771558,2010,3,1,3,12,-0.47675985530885034,0.019551957593266778,84.38963292439779,84.03642222086589,9707.806673177083,9723.072211371527,0.6013836726102416,0.1267028822675893,38.808081945697936,17.09145051479507,2010s,51.10661015621144,19.05701103878334
2010-03-26,83.69999694824219,9712.2998046875,116.03703893434218,0.011947431737881339,0.00010296222523087319,2010,3,1,4,12,0.23951730328406473,-0.04425215466685728,84.36129938761393,84.04419996473524,9708.22333984375,9722.627766927084,0.6025171377401801,0.1253131870914444,39.1405513203146,17.039635025011595,2010s,51.468536633941554,19.004325746116717
2010-03-29,83.75,9712.2998046875,115.9677588619403,0.011940298507462687,0.00010296222523087319,2010,3,1,0,13,0.05974080475621424,0.0,84.3611661275228,84.04808883666992,9708.5,9722.26220703125,0.5776141207508353,0.12509847814926306,39.2236750054156,17.039635025011595,2010s,51.55902515667914,19.004325746116717
2010-03-30,83.6500015258789,9870.0,117.9916296468507,0.011954572405962583,0.00010131712259371833,2010,3,1,1,13,-0.11940116312966209,1.623716302871836,84.32616628011068,84.05064442952474,9714.056673177083,9723.59220920139,0.5370941834067421,0.321206510544279,39.05744031810727,18.9400266597344,2010s,51.37806191781408,20.936618384379116
2010-03-31,83.75,9875.0,117.91044776119404,0.011940298507462687,0.00010126582278481013,2010,3,1,2,13,0.11954389993664716,0.050658561296867965,84.29449971516927,84.05453330145941,9719.516666666666,9725.048871527777,0.5378454739165424,0.32117592294445974,39.2236750054156,19.00027996604632,2010s,51.55902515667914,20.997883135333716
2010-04-01,84.1500015258789,9870.0,117.29055045785886,0.011883541079823593,0.00010131712259371833,2010,4,2,3,13,0.4776137622434673,-0.05063291139240089,84.2744997660319,84.06675550672743,9725.1,9726.406651475694,0.5457719204762839,0.3206441996978218,39.888626437542584,18.9400266597344,2010s,52.282891918749485,20.936618384379116
2010-04-02,84.0,9661.400390625,115.01667131696429,0.011904761904761904,0.00010350466387567957,2010,4,2,4,13,-0.17825492948182475,-2.1134712196048677,84.2494997660319,84.07419993082682,9723.863346354166,9725.501095920139,0.5464913093518031,0.509971547561414,39.63926806513325,16.42626342769056,2010s,52.011440157146836,18.380657760861897
2010-04-05,83.94999694824219,9875.0,117.62954566976634,0.011911852726052288,0.00010126582278481013,2010,4,2,0,14,-0.05952744256882969,2.2108555772335725,84.21583302815755,84.08108876546224,9729.5966796875,9726.897764756945,0.5440146457766363,0.6518265970112863,39.55614438003225,19.00027996604632,2010s,51.92095163440925,20.997883135333716
2010-04-06,83.75,9875.0,117.91044776119404,0.011940298507462687,0.00010126582278481013,2010,4,2,1,14,-0.23823341931208386,0.0,84.17583312988282,84.08497763739692,9735.02333984375,9728.30998263889,0.5452019456124487,0.6518850179224709,39.2236750054156,19.00027996604632,2010s,51.55902515667914,20.997883135333716
2010-04-07,83.4000015258789,9875.0,118.40527361304426,0.011990407454485494,0.00010126582278481013,2010,4,2,2,14,-0.41790862581623234,0.0,84.15999984741211,84.08497763739692,9740.77333984375,9729.6033203125,0.4999098820060578,0.6513084817308502,38.6418472583896,19.00027996604632,2010s,50.92564691734638,20.997883135333716
2010-04-08,83.55000305175781,9877.0,118.2166324264688,0.011968880472458115,0.00010124531740407007,2010,4,2,3,14,0.17985794140826794,0.020253164556960357,84.11999994913737,84.0866443210178,9746.530013020832,9731.12443576389,0.45998431428590586,0.6513047454955653,38.891205630798936,19.024381288571092,2010s,51.197098678949025,21.022389035715555
2010-04-09,83.9000015258789,9875.0,117.69964029087726,0.011918950915531874,0.00010126582278481013,2010,4,2,4,14,0.4189089902298049,-0.02024906348081501,84.08333333333333,84.09108878241645,9752.52001953125,9732.34665798611,0.46369814957173866,0.6508495187127804,39.473033377824926,19.00027996604632,2010s,51.830476918281775,20.997883135333716
2010-04-12,83.9000015258789,9875.0,117.69964029087726,0.011918950915531874,0.00010126582278481013,2010,4,2,0,15,0.0,0.0,84.04833348592122,84.0977554321289,9756.906673177084,9733.793326822917,0.4637505390065006,0.6457551909781095,39.473033377824926,19.00027996604632,2010s,51.830476918281775,20.997883135333716
2010-04-13,82.4520034790039,9701.7998046875,117.66602866306368,0.012128268056635473,0.0001030736585099233,2010,4,2,1,15,-1.7258617646489172,-1.753926028481012,83.9634002685547,84.08666661580403,9756.636653645834,9733.4677734375,0.5558960601685728,0.7219842302257277,37.065921622761024,16.91310308175656,2010s,49.21009277006506,18.87566976911206
2010-04-14,83.5,9900.0,118.562874251497,0.011976047904191617,0.00010101010101010101,2010,4,2,2,15,1.2710382729061998,2.0429219248240704,83.91506703694661,84.087222205268,9762.836653645832,9735.312217881945,0.6097038975627269,0.8127421883378797,38.808081945697936,19.30154649760593,2010s,51.10661015621144,21.304206890106713
2010-04-15,83.5999984741211,9875.0,118.1220117253575,0.011961722706365314,0.00010126582278481013,2010,4,2,3,15,0.11975865164202126,-0.2525252525252486,83.87840042114257,84.087222205268,9768.343326822916,9736.882215711805,0.608799427626359,0.8146120363126224,38.97431663300627,19.00027996604632,2010s,51.28757339507649,20.997883135333716
2010-04-16,82.98200225830078,9736.7998046875,117.33628425088426,0.01205080587097992,0.00010270314888456257,2010,4,2,4,15,-0.739229936722563,-1.3994956487341725,83.82446721394857,84.07646670871311,9769.109993489583,9736.934440104167,0.6219056953577923,0.8570840152372224,37.94697688009948,17.334876225940015,2010s,50.169210361998964,19.304523025794253
2010-04-19,83.94999694824219,9870.0,117.56998640613608,0.011911852726052288,0.00010131712259371833,2010,4,2,0,16,1.1665116092623329,1.3680079490632435,83.80613377888997,84.07257775200738,9774.42998046875,9738.475553385417,0.6609429357495985,0.8920286097140364,39.55614438003225,18.9400266597344,2010s,51.92095163440925,20.936618384379116
2010-04-20,84.0,9875.0,117.55952380952381,0.011904761904761904,0.00010126582278481013,2010,4,2,1,16,0.05956289883921606,0.050658561296867965,83.78446706136067,84.07091106838651,9780.109993489583,9738.85,0.6600798604455136,0.8917529915128404,39.63926806513325,19.00027996604632,2010s,52.011440157146836,20.997883135333716
2010-04-21,83.5999984741211,9875.0,118.1220117253575,0.011961722706365314,0.00010126582278481013,2010,4,2,2,16,-0.4761922927129847,0.0,83.7644671122233,84.06535551283095,9785.883333333333,9740.463335503473,0.6586852793654471,0.8916673306552717,38.97431663300627,19.00027996604632,2010s,51.28757339507649,20.997883135333716
2010-04-22,83.80000305175781,9875.0,117.84009117399262,0.011933173789771405,0.00010126582278481013,2010,4,2,3,16,0.2392399297694192,0.0,83.74780044555663,84.06091113620334,9791.65,9742.110004340278,0.6599374274183156,0.8916722599115774,39.306798690516594,19.00027996604632,2010s,51.64951367941673,20.997883135333716
2010-04-23,84.0999984741211,9870.0,117.36028750389521,0.011890606636666181,0.00010131712259371833,2010,4,2,4,16,0.35798975111969167,-0.05063291139240089,83.74113362630209,84.06035554673937,9796.943326822917,9743.65334201389,0.6634958934421981,0.891887378495478,39.80550275244158,18.9400266597344,2010s,52.19240339601189,20.936618384379116
2010-04-26,83.9000015258789,9875.0,117.69964029087726,0.011918950915531874,0.00010126582278481013,2010,4,2,0,17,-0.23780850400815234,0.050658561296867965,83.76946690877278,84.0561888800727,9802.52666015625,9745.298893229166,0.6042145142902718,0.8917050643619768,39.473033377824926,19.00027996604632,2010s,51.830476918281775,20.997883135333716
2010-04-27,83.9000015258789,9870.0,117.6400455362996,0.011918950915531874,0.00010131712259371833,2010,4,2,1,17,0.0,-0.05063291139240089,83.75613352457682,84.05285559760199,9808.0533203125,9746.876671006945,0.5367138533077747,0.891771286710257,39.473033377824926,18.9400266597344,2010s,51.830476918281775,20.936618384379116
2010-04-28,83.8499984741211,9870.0,117.71019892202158,0.011926058654713433,0.00010131712259371833,2010,4,2,2,17,-0.059598391952819796,0.0,83.75113347371419,84.04618894788953,9813.483333333334,9748.49111328125,0.5329274099456932,0.8918231429048709,39.389909692723926,18.9400266597344,2010s,51.73998839554419,20.936618384379116
2010-04-29,83.94999694824219,9875.0,117.62954566976634,0.011911852726052288,0.00010126582278481013,2010,4,2,3,17,0.11925876677501002,0.050658561296867965,83.74113337198894,84.04341117011177,9819.043326822917,9750.18888888889,0.5304288288995473,0.8917790753346236,39.55614438003225,19.00027996604632,2010s,51.92095163440925,20.997883135333716
2010-04-30,83.9000015258789,9870.0,117.6400455362996,0.011918950915531874,0.00010131712259371833,2010,4,2,4,17,-0.05955381081681477,-0.05063291139240089,83.73946685791016,84.04063339233399,9824.386653645834,9751.8177734375,0.5265158464286841,0.8919761368035714,39.473033377824926,18.9400266597344,2010s,51.830476918281775,20.936618384379116
2010-05-03,83.8499984741211,9875.0,117.76982921529515,0.011926058654713433,0.00010126582278481013,2010,5,2,0,18,-0.059598391952819796,0.050658561296867965,83.73780008951823,84.04884448581272,9830.17666015625,9753.472222222223,0.5265160184932869,0.8915589597218652,39.389909692723926,19.00027996604632,2010s,51.73998839554419,20.997883135333716
2010-05-04,84.0,9875.0,117.55952380952381,0.011904761904761904,0.00010126582278481013,2010,5,2,1,18,0.17889269959283638,0.0,83.73946685791016,84.04717780219184,9835.763313802083,9755.126671006945,0.5274364020917022,0.8916331803935555,39.63926806513325,19.00027996604632,2010s,52.011440157146836,20.997883135333716
2010-05-05,84.0,9885.0,117.67857142857143,0.011904761904761904,0.00010116337885685381,2010,5,2,2,18,0.0,0.10126582278480178,83.74280014038087,84.04606670803494,9841.439973958333,9756.837782118055,0.5273036118311217,0.8916602845136303,39.63926806513325,19.120786578670167,2010s,52.011440157146836,21.120412637242914
2010-05-06,84.25,9880.0,117.2700296735905,0.011869436201780416,0.00010121457489878542,2010,5,2,3,18,0.29761904761904656,-0.050581689428430554,83.76780014038086,84.04773339165581,9846.886653645834,9758.611111111111,0.5218163792682265,0.8918667342505577,40.05486112485091,19.060533272358242,2010s,52.46385515761454,21.059147886288315
2010-05-07,84.19999694824219,9900.0,117.57720141112996,0.011876484991023228,0.00010101010101010101,2010,5,2,4,18,-0.0593508032733725,0.2024291497975783,83.78446680704752,84.04662221272787,9853.143326822918,9760.586664496528,0.5205521436489098,0.8920148830101964,39.971737439749916,19.30154649760593,2010s,52.37336663487695,21.304206890106713
